has_adhd,has_dyslexia,has_autism,has_anxiety,attention_span,sleep_hours,daily_study_hrs,learning_style,peak_focus_time,study_env,user_category,struggle,current_level,prior_attempt,content_type,memory_load,difficulty,has_deadline,days_to_exam,pomodoro_short,pomodoro_standard,feynman,spaced_repetition,active_recall,mind_mapping,past_papers,time_blocking,interleaving,elaborative_interrogation,audio_notes,colour_coding,chunking,worked_examples,dual_coding,shadowing,comprehensible_input,spaced_rep_vocab,output_practice,grammar_in_context,immersion_sessions,timed_practice,topic_prioritisation,exam_technique,revision_sprints,consistency_system
0,0,0,0,20_45,8.8,7.1,read_write,afternoon,quiet_home,uni_student,remembering,not_applicable,not_applicable,practical,low,5,0,999,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,10_20,4.9,2.0,read_write,evening,cafe,language_learner,cant_produce,basic,not_applicable,practical,high,5,1,60,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,10_20,6.1,1.1,read_write,evening,library,uni_student,remembering,not_applicable,not_applicable,theory,low,2,1,180,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,45_plus,7.7,1.6,read_write,morning,varies,self_study,managing_time,not_applicable,not_applicable,practical,high,2,1,90,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,under_10,6.7,4.5,kinesthetic,afternoon,varies,uni_student,motivation,not_applicable,not_applicable,practical,low,5,1,14,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,20_45,7.1,4.8,kinesthetic,morning,varies,uni_student,understanding,not_applicable,not_applicable,practical,low,5,1,180,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10_20,4.9,1.1,visual,morning,noisy_home,uni_student,remembering,not_applicable,not_applicable,theory,high,5,1,30,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,20_45,7.2,4.1,read_write,afternoon,quiet_home,language_learner,language_anxiety,near_fluent,not_applicable,theory,high,2,1,60,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,under_10,5.0,7.7,read_write,morning,varies,uni_student,understanding,not_applicable,not_applicable,theory,medium,4,1,90,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20_45,7.4,4.5,auditory,afternoon,quiet_home,cert_candidate,running_out_of_time,not_applicable,first_time,mixed,high,1,1,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0,0,0,0,10_20,4.5,1.2,kinesthetic,late_night,cafe,cert_candidate,covering_all_content,not_applicable,retaking,theory,high,5,1,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0,1,0,0,45_plus,6.7,2.3,visual,afternoon,cafe,uni_student,managing_time,not_applicable,not_applicable,practical,low,1,1,14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,45_plus,5.4,6.9,kinesthetic,morning,cafe,cert_candidate,all_of_the_above,not_applicable,first_time,theory,high,2,1,90,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,20_45,6.8,4.0,auditory,afternoon,cafe,uni_student,remembering,not_applicable,not_applicable,practical,medium,2,1,30,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,0,1,20_45,5.3,3.0,read_write,morning,varies,uni_student,managing_time,not_applicable,not_applicable,theory,high,3,0,999,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,under_10,6.2,0.8,kinesthetic,afternoon,varies,language_learner,vocab_doesnt_stick,near_fluent,not_applicable,mixed,medium,2,1,7,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,10_20,4.1,2.7,visual,morning,quiet_home,language_learner,cant_produce,near_fluent,not_applicable,practical,medium,5,0,999,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,20_45,6.3,5.8,auditory,afternoon,library,cert_candidate,exam_technique,not_applicable,retaking,practical,high,3,1,180,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1,0,0,0,under_10,5.5,4.2,read_write,afternoon,library,self_study,staying_focused,not_applicable,not_applicable,mixed,medium,5,1,60,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,10_20,8.6,2.1,auditory,evening,quiet_home,uni_student,motivation,not_applicable,not_applicable,calculation,low,3,1,60,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,45_plus,8.4,7.2,kinesthetic,late_night,cafe,uni_student,remembering,not_applicable,not_applicable,calculation,high,1,1,90,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,under_10,6.5,1.1,visual,morning,cafe,uni_student,motivation,not_applicable,not_applicable,mixed,high,2,1,7,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,0,1,10_20,5.4,4.8,kinesthetic,late_night,cafe,self_study,remembering,not_applicable,not_applicable,theory,medium,5,1,180,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,10_20,5.8,2.7,visual,morning,cafe,language_learner,language_anxiety,basic,not_applicable,mixed,high,3,1,30,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,10_20,6.9,3.3,visual,late_night,cafe,self_study,understanding,not_applicable,not_applicable,practical,high,4,1,180,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,20_45,4.8,5.2,visual,afternoon,noisy_home,uni_student,staying_focused,not_applicable,not_applicable,practical,medium,1,1,7,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,under_10,4.1,6.4,read_write,evening,noisy_home,uni_student,managing_time,not_applicable,not_applicable,calculation,high,2,1,7,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,1,10_20,8.4,4.6,kinesthetic,evening,cafe,uni_student,remembering,not_applicable,not_applicable,mixed,low,5,1,90,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20_45,5.3,3.2,visual,afternoon,quiet_home,uni_student,understanding,not_applicable,not_applicable,mixed,low,4,1,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,45_plus,5.8,1.3,read_write,evening,library,uni_student,motivation,not_applicable,not_applicable,theory,high,3,0,999,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,under_10,8.4,1.6,visual,late_night,noisy_home,uni_student,remembering,not_applicable,not_applicable,calculation,low,5,1,30,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,45_plus,4.1,5.3,kinesthetic,late_night,quiet_home,language_learner,cant_produce,advanced,not_applicable,mixed,high,1,1,14,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,10_20,6.8,6.9,kinesthetic,morning,varies,uni_student,staying_focused,not_applicable,not_applicable,theory,high,1,1,30,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,45_plus,5.2,2.8,read_write,afternoon,cafe,self_study,staying_focused,not_applicable,not_applicable,mixed,high,1,1,180,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,20_45,6.9,1.9,kinesthetic,late_night,quiet_home,language_learner,vocab_doesnt_stick,beginner,not_applicable,theory,medium,4,0,999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
1,1,0,0,under_10,6.1,4.8,visual,evening,quiet_home,uni_student,remembering,not_applicable,not_applicable,calculation,high,4,1,60,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,45_plus,6.1,7.3,kinesthetic,late_night,cafe,self_study,motivation,not_applicable,not_applicable,theory,medium,5,1,60,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,20_45,8.8,7.1,kinesthetic,evening,noisy_home,uni_student,understanding,not_applicable,not_applicable,practical,low,4,1,14,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,1,0,0,20_45,8.9,0.8,read_write,morning,cafe,uni_student,dont_know_how_to_study,not_applicable,not_applicable,calculation,medium,1,1,14,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,under_10,5.0,7.3,visual,afternoon,noisy_home,uni_student,staying_focused,not_applicable,not_applicable,mixed,high,3,1,7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,under_10,5.3,6.1,read_write,late_night,cafe,self_study,motivation,not_applicable,not_applicable,practical,medium,1,0,999,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,20_45,6.7,5.2,visual,evening,cafe,cert_candidate,covering_all_content,not_applicable,first_time,practical,high,5,1,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
0,0,0,1,45_plus,8.0,7.8,auditory,evening,quiet_home,language_learner,cant_produce,advanced,not_applicable,mixed,high,2,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,20_45,5.8,2.1,visual,evening,library,self_study,dont_know_how_to_study,not_applicable,not_applicable,practical,low,5,1,7,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,45_plus,5.7,2.8,kinesthetic,late_night,varies,uni_student,dont_know_how_to_study,not_applicable,not_applicable,practical,medium,5,1,14,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,1,1,0,under_10,7.9,2.8,read_write,evening,quiet_home,uni_student,motivation,not_applicable,not_applicable,practical,medium,2,1,180,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,20_45,7.8,5.4,read_write,afternoon,varies,uni_student,dont_know_how_to_study,not_applicable,not_applicable,calculation,medium,3,0,999,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,under_10,6.3,1.4,visual,morning,quiet_home,self_study,managing_time,not_applicable,not_applicable,practical,medium,1,1,90,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1,0,1,45_plus,7.8,2.2,auditory,late_night,noisy_home,self_study,understanding,not_applicable,not_applicable,practical,medium,2,1,7,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,10_20,5.2,6.7,auditory,late_night,noisy_home,self_study,managing_time,not_applicable,not_applicable,mixed,medium,1,0,999,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,45_plus,4.4,8.0,visual,evening,varies,uni_student,staying_focused,not_applicable,not_applicable,calculation,low,5,1,60,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,10_20,8.0,6.5,visual,late_night,cafe,self_study,dont_know_how_to_study,not_applicable,not_applicable,practical,medium,5,1,7,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,20_45,4.3,2.9,kinesthetic,morning,noisy_home,uni_student,dont_know_how_to_study,not_applicable,not_applicable,calculation,medium,2,1,60,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,under_10,8.0,1.5,auditory,evening,noisy_home,uni_student,dont_know_how_to_study,not_applicable,not_applicable,mixed,low,4,1,30,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,10_20,7.6,7.0,read_write,evening,quiet_home,uni_student,managing_time,not_applicable,not_applicable,calculation,medium,5,1,180,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,10_20,4.7,7.0,read_write,evening,cafe,uni_student,understanding,not_applicable,not_applicable,mixed,medium,5,1,14,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,under_10,5.7,7.0,read_write,late_night,varies,cert_candidate,staying_consistent,not_applicable,retaking,practical,high,4,1,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
1,0,0,0,10_20,4.3,4.7,read_write,evening,quiet_home,cert_candidate,running_out_of_time,not_applicable,recertifying,theory,high,1,1,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
0,0,0,0,45_plus,7.8,5.9,read_write,late_night,varies,uni_student,managing_time,not_applicable,not_applicable,calculation,high,3,0,999,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,45_plus,6.3,7.5,auditory,afternoon,library,cert_candidate,all_of_the_above,not_applicable,first_time,mixed,high,3,1,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1,1,0,1,20_45,4.2,5.1,read_write,afternoon,cafe,language_learner,no_practice_time,beginner,not_applicable,practical,high,5,1,180,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,under_10,4.0,7.6,visual,afternoon,varies,self_study,managing_time,not_applicable,not_applicable,practical,medium,1,1,90,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,45_plus,5.7,7.0,read_write,morning,varies,cert_candidate,running_out_of_time,not_applicable,first_time,mixed,medium,4,1,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
1,0,0,1,20_45,4.4,7.5,auditory,late_night,quiet_home,language_learner,no_practice_time,near_fluent,not_applicable,practical,high,2,1,90,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,20_45,5.8,0.9,read_write,late_night,library,uni_student,remembering,not_applicable,not_applicable,calculation,low,4,1,180,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,under_10,4.8,4.4,auditory,late_night,cafe,uni_student,managing_time,not_applicable,not_applicable,mixed,low,2,1,14,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,1,45_plus,8.0,2.6,visual,late_night,noisy_home,self_study,remembering,not_applicable,not_applicable,mixed,medium,4,1,7,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,under_10,6.7,7.9,visual,evening,cafe,cert_candidate,staying_consistent,not_applicable,first_time,practical,medium,4,1,90,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,10_20,5.5,3.5,auditory,morning,library,uni_student,understanding,not_applicable,not_applicable,calculation,low,5,1,180,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,10_20,7.2,1.0,read_write,late_night,cafe,language_learner,vocab_doesnt_stick,advanced,not_applicable,practical,high,2,1,30,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,45_plus,5.6,6.4,visual,morning,cafe,self_study,motivation,not_applicable,not_applicable,mixed,high,4,1,90,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,10_20,5.9,5.7,auditory,evening,library,uni_student,understanding,not_applicable,not_applicable,theory,high,5,1,60,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10_20,4.8,1.3,kinesthetic,late_night,quiet_home,language_learner,vocab_doesnt_stick,beginner,not_applicable,mixed,high,3,1,180,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,0,0,0,45_plus,8.5,0.9,auditory,afternoon,library,self_study,understanding,not_applicable,not_applicable,theory,medium,3,1,7,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,45_plus,7.6,5.1,read_write,evening,cafe,uni_student,remembering,not_applicable,not_applicable,mixed,medium,5,1,30,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,1,0,20_45,5.2,7.7,visual,afternoon,library,language_learner,vocab_doesnt_stick,advanced,not_applicable,mixed,high,1,1,30,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,45_plus,8.9,6.6,visual,evening,cafe,language_learner,no_practice_time,beginner,not_applicable,practical,medium,5,1,60,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,1,0,0,45_plus,6.9,6.0,auditory,afternoon,cafe,uni_student,dont_know_how_to_study,not_applicable,not_applicable,calculation,low,2,1,60,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,under_10,5.6,3.0,visual,late_night,library,uni_student,remembering,not_applicable,not_applicable,theory,high,3,1,30,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20_45,8.8,4.3,kinesthetic,evening,noisy_home,language_learner,grammar_confusion,advanced,not_applicable,practical,medium,4,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
0,0,0,0,10_20,5.3,1.4,visual,morning,noisy_home,uni_student,remembering,not_applicable,not_applicable,calculation,low,3,1,90,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10_20,5.7,7.9,kinesthetic,evening,cafe,uni_student,understanding,not_applicable,not_applicable,mixed,low,4,0,999,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,45_plus,8.0,1.3,read_write,afternoon,library,self_study,understanding,not_applicable,not_applicable,mixed,high,3,1,14,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,under_10,7.8,7.4,read_write,afternoon,varies,uni_student,dont_know_how_to_study,not_applicable,not_applicable,mixed,high,5,1,90,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,under_10,9.0,5.0,kinesthetic,afternoon,noisy_home,cert_candidate,covering_all_content,not_applicable,first_time,practical,medium,4,1,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
0,0,0,1,20_45,6.6,5.4,visual,late_night,varies,language_learner,cant_produce,conversational,not_applicable,practical,high,2,1,180,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,20_45,4.1,0.8,kinesthetic,afternoon,noisy_home,uni_student,motivation,not_applicable,not_applicable,practical,low,2,1,30,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,20_45,6.0,2.6,visual,evening,cafe,uni_student,managing_time,not_applicable,not_applicable,calculation,high,1,1,60,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,10_20,7.7,5.8,kinesthetic,late_night,noisy_home,uni_student,managing_time,not_applicable,not_applicable,mixed,high,2,1,7,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,under_10,8.1,1.9,visual,late_night,cafe,uni_student,remembering,not_applicable,not_applicable,theory,low,4,1,14,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,0,1,10_20,6.0,4.0,visual,late_night,noisy_home,self_study,staying_focused,not_applicable,not_applicable,mixed,medium,3,1,7,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20_45,5.9,4.2,kinesthetic,late_night,library,uni_student,staying_focused,not_applicable,not_applicable,mixed,high,3,1,14,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,45_plus,4.3,6.4,read_write,morning,varies,uni_student,remembering,not_applicable,not_applicable,mixed,high,2,1,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
0,0,0,0,20_45,4.3,7.3,kinesthetic,late_night,quiet_home,cert_candidate,staying_consistent,not_applicable,first_time,practical,high,2,1,180,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,10_20,8.5,6.4,kinesthetic,late_night,noisy_home,cert_candidate,running_out_of_time,not_applicable,first_time,mixed,high,4,0,999,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,10_20,8.9,4.1,auditory,morning,varies,self_study,managing_time,not_applicable,not_applicable,mixed,medium,3,1,14,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,1,20_45,4.3,5.7,kinesthetic,evening,library,cert_candidate,staying_consistent,not_applicable,retaking,practical,high,5,1,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
0,0,0,0,20_45,4.7,6.1,visual,late_night,library,uni_student,managing_time,not_applicable,not_applicable,mixed,medium,1,1,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,20_45,8.0,8.0,kinesthetic,late_night,noisy_home,uni_student,dont_know_how_to_study,not_applicable,not_applicable,mixed,high,5,1,180,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,10_20,5.5,5.9,read_write,evening,varies,language_learner,cant_produce,advanced,not_applicable,practical,medium,1,0,999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
0,0,0,1,under_10,9.0,2.4,auditory,evening,quiet_home,uni_student,remembering,not_applicable,not_applicable,theory,medium,1,1,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,1,0,1,20_45,6.7,7.8,auditory,late_night,quiet_home,uni_student,managing_time,not_applicable,not_applicable,practical,high,5,1,14,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,20_45,4.6,3.9,kinesthetic,late_night,noisy_home,language_learner,vocab_doesnt_stick,advanced,not_applicable,mixed,high,5,1,90,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,45_plus,4.8,4.7,auditory,morning,varies,uni_student,staying_focused,not_applicable,not_applicable,practical,medium,2,1,30,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,0,0,under_10,8.1,1.2,visual,morning,quiet_home,cert_candidate,covering_all_content,not_applicable,first_time,mixed,medium,5,1,14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1,0,0,0,10_20,7.5,5.0,kinesthetic,morning,cafe,cert_candidate,all_of_the_above,not_applicable,first_time,practical,high,5,1,90,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,45_plus,4.3,6.5,visual,late_night,varies,uni_student,understanding,not_applicable,not_applicable,practical,low,5,0,999,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,under_10,6.4,3.7,read_write,late_night,cafe,self_study,staying_focused,not_applicable,not_applicable,practical,medium,1,1,180,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,10_20,5.8,6.9,visual,morning,quiet_home,uni_student,staying_focused,not_applicable,not_applicable,calculation,high,2,1,60,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,under_10,5.0,7.3,auditory,late_night,quiet_home,language_learner,no_practice_time,basic,not_applicable,practical,high,3,1,30,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,10_20,4.5,4.8,auditory,evening,noisy_home,uni_student,motivation,not_applicable,not_applicable,practical,low,1,1,7,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,1,0,0,45_plus,5.9,1.8,auditory,afternoon,quiet_home,uni_student,managing_time,not_applicable,not_applicable,calculation,high,1,1,90,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,45_plus,5.1,2.9,visual,late_night,cafe,uni_student,managing_time,not_applicable,not_applicable,practical,low,1,0,999,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,under_10,7.7,0.5,visual,late_night,cafe,uni_student,dont_know_how_to_study,not_applicable,not_applicable,calculation,low,3,1,7,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
